Step,Speed (m/s),Acceleration (m/s^2),Fuel HBEFA (mg)
12614,18.679,-1.821,0
12615,18.65,-2.888,0
12616,18.622,-2.809,0
12617,18.598,-2.408,0
12618,18.579,-1.977,0
12619,18.548,-3.035,0
12620,18.527,-2.095,0
12621,18.502,-2.506,0
12622,18.478,-2.401,0
12623,18.461,-1.742,0
12624,18.425,-3.574,0
12625,18.404,-2.104,0
12626,18.387,-1.738,0
12627,18.354,-3.25,0
12628,18.336,-1.777,0
12629,18.315,-2.125,0
12630,18.291,-2.388,0
12631,18.26,-3.105,0
12632,18.238,-2.164,0
12633,18.22,-1.829,0
12634,18.186,-3.377,0
12635,18.17,-1.627,0
12636,18.144,-2.58,0
12637,18.123,-2.09,0
12638,18.092,-3.135,0
12639,18.071,-2.124,0
12640,18.053,-1.75,0
12641,18.028,-2.566,0
12642,17.994,-3.34,0
12643,17.977,-1.715,0
12644,17.953,-2.437,0
12645,17.929,-2.344,0
12646,17.902,-2.74,0
12647,17.885,-1.677,0
12648,17.853,-3.235,0
12649,17.832,-2.096,0
12650,17.81,-2.166,0
12651,17.793,-1.757,0
12652,17.767,-2.541,0
12653,17.743,-2.455,0
12654,17.722,-2.07,0
12655,17.69,-3.207,0
12656,17.671,-1.915,0
12657,17.64,-3.07,0
12658,17.622,-1.802,0
12659,17.604,-1.763,0
12660,17.57,-3.396,0
12661,17.552,-1.845,0
12662,17.526,-2.644,0
12663,17.501,-2.425,0
12664,17.484,-1.771,0
12665,17.453,-3.081,0
12666,17.435,-1.788,0
12667,17.412,-2.295,0
12668,17.394,-1.75,0
12669,17.365,-2.977,0
12670,17.343,-2.188,0
12671,17.314,-2.883,0
12672,17.3,-1.39,0
12673,17.275,-2.468,0
12674,17.25,-2.589,0
12675,17.231,-1.897,0
12676,17.198,-3.234,0
12677,17.176,-2.232,0
12678,17.157,-1.852,0
12679,17.14,-1.761,0
12680,17.11,-2.948,0
12681,17.095,-1.558,0
12682,17.066,-2.893,0
12683,17.041,-2.457,0
12684,17.014,-2.67,0
12685,16.994,-2.035,0
12686,16.977,-1.695,0
12687,16.952,-2.473,0
12688,16.93,-2.269,0
12689,16.91,-1.93,0
12690,16.883,-2.781,0
12691,16.855,-2.72,0
12692,16.834,-2.121,0
12693,16.822,-1.264,0
12694,16.794,-2.776,0
12695,16.774,-1.953,0
12696,16.749,-2.542,0
12697,16.727,-2.238,0
12698,16.705,-2.186,0
12699,16.682,-2.282,0
12700,16.659,-2.299,0
12701,16.641,-1.795,0
12702,16.61,-3.075,0
12703,16.588,-2.193,0
12704,16.571,-1.741,0
12705,16.545,-2.6,0
12706,16.52,-2.525,0
12707,16.501,-1.824,0
12708,16.479,-2.199,0
12709,16.461,-1.856,0
12710,16.429,-3.176,0
12711,16.416,-1.347,0
12712,16.395,-2.046,0
12713,16.37,-2.523,0
12714,16.341,-2.864,0
12715,16.329,-1.186,0
12716,16.307,-2.252,0
12717,16.281,-2.599,0
12718,16.257,-2.377,0
12719,16.236,-2.129,0
12720,16.208,-2.754,0
12721,16.195,-1.337,0
12722,16.17,-2.475,0
12723,16.148,-2.172,0
12724,16.132,-1.621,0
12725,16.099,-3.281,0
12726,16.088,-1.111,0
12727,16.067,-2.093,0
12728,16.039,-2.86,0
12729,16.022,-1.631,0
12730,15.998,-2.439,0
12731,15.977,-2.064,0
12732,15.945,-3.2,0
12733,15.93,-1.516,0
12734,15.909,-2.134,0
12735,15.883,-2.616,0
12736,15.867,-1.599,0
12737,15.85,-1.658,0
12738,15.827,-2.355,0
12739,15.801,-2.591,0
12740,15.781,-1.949,0
12741,15.761,-2.06,0
12742,15.733,-2.741,0
12743,15.716,-1.771,0
12744,15.698,-1.778,0
12745,15.671,-2.636,0
12746,15.652,-1.942,0
12747,15.63,-2.192,0
12748,15.612,-1.841,0
12749,15.586,-2.531,0
12750,15.572,-1.479,0
12751,15.544,-2.716,0
12752,15.523,-2.118,0
12753,15.501,-2.172,0
12754,15.476,-2.568,0
12755,15.465,-1.035,0
12756,15.44,-2.506,0
12757,15.415,-2.557,0
12758,15.403,-1.153,0
12759,15.381,-2.248,0
12760,15.348,-3.268,0
12761,15.328,-1.964,0
12762,15.312,-1.634,0
12763,15.294,-1.805,0
12764,15.266,-2.844,0
12765,15.251,-1.414,0
12766,15.226,-2.59,0
12767,15.206,-1.912,0
12768,15.183,-2.386,0
12769,15.168,-1.428,0
12770,15.144,-2.472,0
12771,15.132,-1.146,0
12772,15.102,-3.047,0
12773,15.08,-2.184,0
12774,15.063,-1.693,0
12775,15.044,-1.894,0
12776,15.027,-1.655,0
12777,15.006,-2.17,0
12778,14.975,-3.031,0
12779,14.964,-1.166,0
12780,14.942,-2.217,0
12781,14.919,-2.259,0
12782,14.905,-1.432,0
12783,14.883,-2.17,0
12784,14.864,-1.865,0
12785,14.838,-2.603,0
12786,14.818,-2.008,0
12787,14.798,-2.054,0
12788,14.781,-1.648,0
12789,14.758,-2.341,0
12790,14.742,-1.569,0
12791,14.717,-2.493,0
12792,14.7,-1.669,0
12793,14.672,-2.847,0
12794,14.654,-1.757,0
12795,14.639,-1.525,0
12796,14.613,-2.656,0
12797,14.594,-1.887,0
12798,14.574,-2.015,0
12799,14.563,-1.082,0
12800,14.535,-2.787,0
12801,14.519,-1.614,0
12802,14.498,-2.064,0
12803,14.472,-2.575,0
12804,14.459,-1.334,0
12805,14.443,-1.579,0
12806,14.415,-2.807,0
12807,14.394,-2.121,0
12808,14.38,-1.378,0
12809,14.358,-2.181,0
12810,14.341,-1.729,0
12811,14.313,-2.855,0
12812,14.298,-1.449,0
12813,14.278,-1.959,0
12814,14.265,-1.328,0
12815,14.242,-2.29,0
12816,14.215,-2.756,0
12817,14.203,-1.2,0
12818,14.18,-2.25,0
12819,14.169,-1.167,0
12820,14.139,-2.917,0
12821,14.13,-0.915,0
12822,14.104,-2.651,0
12823,14.086,-1.751,0
12824,14.066,-2.051,0
12825,14.045,-2.094,0
12826,14.035,-0.994,0
12827,14.005,-2.977,0
12828,13.988,-1.709,0
12829,13.97,-1.834,0
12830,13.955,-1.414,0
12831,13.934,-2.109,0
12832,13.915,-1.951,0
12833,13.891,-2.407,0
12834,13.88,-1.069,0
12835,13.857,-2.327,0
12836,13.839,-1.742,0
12837,13.814,-2.532,0
12838,13.793,-2.127,0
12839,13.785,-0.792,0
12840,13.756,-2.915,0
12841,13.738,-1.732,0
12842,13.717,-2.171,0
12843,13.711,-0.575,0
12844,13.689,-2.219,0
12845,13.662,-2.63,0
12846,13.653,-0.989,0
12847,13.63,-2.297,0
12848,13.608,-2.136,0
12849,13.585,-2.35,0
12850,13.575,-1,0
12851,13.554,-2.108,0
12852,13.534,-1.977,0
12853,13.519,-1.475,0
12854,13.503,-1.644,0
12855,13.485,-1.803,0
12856,13.462,-2.265,0
12857,13.437,-2.488,0
12858,13.43,-0.746,0
12859,13.405,-2.43,0
12860,13.383,-2.227,0
12861,13.37,-1.311,0
12862,13.352,-1.756,0
12863,13.331,-2.161,0
12864,13.321,-1.025,0
12865,13.291,-3.001,0
12866,13.277,-1.327,0
12867,13.255,-2.282,0
12868,13.247,-0.792,0
12869,13.225,-2.203,0
12870,13.207,-1.79,0
12871,13.194,-1.294,0
12872,13.166,-2.75,0
12873,13.151,-1.519,0
12874,13.13,-2.127,0
12875,13.122,-0.799,0
12876,13.103,-1.83,0
12877,13.087,-1.661,0
12878,13.064,-2.242,0
12879,13.044,-2.071,0
12880,13.034,-0.996,0
12881,13.003,-3.074,0
12882,12.989,-1.352,0
12883,12.97,-1.936,0
12884,12.957,-1.327,0
12885,12.943,-1.369,0
12886,12.924,-1.885,0
12887,12.905,-1.956,0
12888,12.887,-1.815,0
12889,12.87,-1.708,0
12890,12.855,-1.425,0
12891,12.829,-2.613,0
12892,12.812,-1.681,0
12893,12.798,-1.421,0
12894,12.779,-1.885,0
12895,12.766,-1.355,0
12896,12.751,-1.494,0
12897,12.731,-2.008,0
12898,12.709,-2.188,0
12899,12.701,-0.796,0
12900,12.68,-2.09,0
12901,12.659,-2.082,0
12902,12.64,-1.886,0
12903,12.625,-1.545,0
12904,12.613,-1.172,0
12905,12.593,-2.04,0
12906,12.582,-1.038,0
12907,12.551,-3.152,0
12908,12.541,-0.962,0
12909,12.519,-2.222,0
12910,12.511,-0.778,0
12911,12.489,-2.206,0
12912,12.474,-1.552,0
12913,12.45,-2.396,0
12914,12.443,-0.71,0
12915,12.418,-2.495,0
12916,12.411,-0.634,0
12917,12.383,-2.837,0
12918,12.369,-1.346,0
12919,12.353,-1.639,0
12920,12.339,-1.433,0
12921,12.324,-1.498,0
12922,12.307,-1.708,0
12923,12.286,-2.03,0
12924,12.278,-0.868,0
12925,12.26,-1.779,0
12926,12.235,-2.496,0
12927,12.22,-1.475,0
12928,12.214,-0.62,0
12929,12.192,-2.191,0
12930,12.171,-2.091,0
12931,12.155,-1.63,0
12932,12.138,-1.721,0
12933,12.12,-1.782,0
12934,12.109,-1.128,0
12935,12.09,-1.884,0
12936,12.072,-1.81,0
12937,12.056,-1.535,0
12938,12.043,-1.362,0
12939,12.029,-1.345,0
12940,12.012,-1.697,0
12941,11.998,-1.467,0
12942,11.98,-1.76,0
12943,11.962,-1.776,0
12944,11.95,-1.211,0
12945,11.936,-1.453,0
12946,11.913,-2.234,0
12947,11.896,-1.707,0
12948,11.88,-1.605,0
12949,11.865,-1.484,0
12950,11.847,-1.809,0
12951,11.839,-0.816,0
12952,11.815,-2.444,0
12953,11.805,-0.976,0
12954,11.789,-1.613,0
12955,11.768,-2.097,0
12956,11.762,-0.608,0
12957,11.742,-1.963,0
12958,11.723,-1.901,0
12959,11.708,-1.465,0
12960,11.701,-0.771,0
12961,11.686,-1.423,0
12962,11.664,-2.209,0
12963,11.65,-1.463,0
12964,11.634,-1.52,0
12965,11.619,-1.572,0
12966,11.601,-1.74,0
12967,11.588,-1.298,0
12968,11.566,-2.249,0
12969,11.563,-0.325,0
12970,11.545,-1.748,0
12971,11.526,-1.9,0
12972,11.509,-1.725,0
12973,11.49,-1.911,0
12974,11.487,-0.249,0
12975,11.462,-2.495,0
12976,11.45,-1.227,0
12977,11.439,-1.089,0
12978,11.424,-1.549,0
12979,11.408,-1.547,0
12980,11.395,-1.337,0
12981,11.382,-1.272,0
12982,11.355,-2.742,0
12983,11.344,-1.032,0
12984,11.326,-1.8,0
12985,11.32,-0.613,0
12986,11.303,-1.738,0
12987,11.282,-2.069,0
12988,11.266,-1.637,0
12989,11.258,-0.825,0
12990,11.243,-1.463,0
12991,11.225,-1.802,0
12992,11.212,-1.299,0
12993,11.196,-1.618,0
12994,11.188,-0.765,0
12995,11.176,-1.22,0
12996,11.153,-2.336,0
12997,11.145,-0.793,0
12998,11.13,-1.479,0
12999,11.113,-1.674,0
13000,11.099,-1.453,0
13001,11.087,-1.149,0
13002,11.068,-1.932,0
13003,11.052,-1.528,0
13004,11.04,-1.264,0
13005,11.021,-1.878,0
13006,11.018,-0.265,0
13007,10.995,-2.295,0
13008,10.983,-1.271,0
13009,10.963,-1.983,0
13010,10.956,-0.724,0
13011,10.943,-1.301,0
13012,10.925,-1.763,0
13013,10.918,-0.735,0
13014,10.892,-2.546,0
13015,10.881,-1.124,0
13016,10.874,-0.677,0
13017,10.851,-2.336,0
13018,10.846,-0.488,0
13019,10.833,-1.245,0
13020,10.821,-1.235,0
13021,10.798,-2.332,0
13022,10.79,-0.815,0
13023,10.776,-1.324,0
13024,10.76,-1.687,0
13025,10.75,-0.952,0
13026,10.727,-2.314,0
13027,10.715,-1.198,0
13028,10.71,-0.453,0
13029,10.69,-2.051,0
13030,10.675,-1.502,0
13031,10.665,-1.023,0
13032,10.646,-1.899,0
13033,10.632,-1.389,0
13034,10.628,-0.335,0
13035,10.606,-2.271,0
13036,10.593,-1.298,0
13037,10.587,-0.605,0
13038,10.575,-1.176,0
13039,10.562,-1.25,0
13040,10.544,-1.869,0
13041,10.528,-1.581,0
13042,10.521,-0.689,0
13043,10.507,-1.43,0
13044,10.488,-1.899,0
13045,10.483,-0.486,0
13046,10.469,-1.416,0
13047,10.445,-2.329,0
13048,10.435,-1.05,0
13049,10.431,-0.424,0
13050,10.411,-1.995,0
13051,10.405,-0.553,0
13052,10.39,-1.499,0
13053,10.378,-1.239,0
13054,10.363,-1.453,0
13055,10.342,-2.113,0
13056,10.33,-1.188,0
13057,10.319,-1.157,0
13058,10.312,-0.682,0
13059,10.3,-1.167,0
13060,10.288,-1.244,0
13061,10.273,-1.484,0
13062,10.263,-1.021,0
13063,10.24,-2.248,0
13064,10.233,-0.704,0
13065,10.216,-1.701,0
13066,10.202,-1.402,0
13067,10.196,-0.601,0
13068,10.184,-1.263,0
13069,10.167,-1.677,0
13070,10.156,-1.071,0
13071,10.145,-1.106,0
13072,10.132,-1.293,0
13073,10.122,-1.036,0
13074,10.114,-0.788,0
13075,10.099,-1.434,0
13076,10.084,-1.535,0
13077,10.069,-1.469,0
13078,10.06,-0.902,0
13079,10.043,-1.698,0
13080,10.036,-0.707,0
13081,10.029,-0.747,0
13082,10.008,-2.134,0
13083,9.996,-1.144,0
13084,9.992,-0.392,0
13085,9.978,-1.427,0
13086,9.968,-0.981,0
13087,9.953,-1.516,0
13088,9.945,-0.8,0
13089,9.935,-1.04,0
13090,9.911,-2.398,0
13091,9.902,-0.856,0
13092,9.892,-0.973,0
13093,9.875,-1.738,0
13094,9.864,-1.116,0
13095,9.853,-1.032,0
13096,9.84,-1.343,0
13097,9.828,-1.209,0
13098,9.821,-0.714,0
13099,9.807,-1.424,0
13100,9.794,-1.247,0
13101,9.785,-0.878,0
13102,9.772,-1.345,0
13103,9.761,-1.069,0
13104,9.747,-1.383,0
13105,9.742,-0.523,0
13106,9.728,-1.406,0
13107,9.722,-0.612,0
13108,9.708,-1.38,0
13109,9.698,-1.058,0
13110,9.679,-1.828,0
13111,9.666,-1.29,0
13112,9.663,-0.36,0
13113,9.653,-0.936,0
13114,9.641,-1.19,0
13115,9.626,-1.541,0
13116,9.616,-1.05,0
13117,9.608,-0.755,0
13118,9.594,-1.408,0
13119,9.583,-1.104,0
13120,9.568,-1.471,0
13121,9.563,-0.567,0
13122,9.549,-1.376,0
13123,9.533,-1.552,0
13124,9.527,-0.639,0
13125,9.523,-0.352,0
13126,9.509,-1.431,0
13127,9.492,-1.671,0
13128,9.48,-1.211,0
13129,9.468,-1.215,0
13130,9.469,0.141,7.805
13131,9.454,-1.582,0
13132,9.44,-1.373,0
13133,9.425,-1.446,0
13134,9.423,-0.285,0
13135,9.41,-1.219,0
13136,9.402,-0.819,0
13137,9.391,-1.139,0
13138,9.384,-0.709,0
13139,9.36,-2.36,0
13140,9.353,-0.747,0
13141,9.35,-0.245,0
13142,9.334,-1.631,0
13143,9.33,-0.43,0
13144,9.315,-1.468,0
13145,9.303,-1.233,0
13146,9.29,-1.26,0
13147,9.286,-0.387,0
13148,9.268,-1.806,0
13149,9.267,-0.154,5.504
13150,9.251,-1.527,0
13151,9.246,-0.491,0
13152,9.234,-1.243,0
13153,9.223,-1.075,0
13154,9.217,-0.603,0
13155,9.196,-2.122,0
13156,9.191,-0.448,0
13157,9.18,-1.095,0
13158,9.172,-0.83,0
13159,9.167,-0.503,0
13160,9.149,-1.85,0
13161,9.144,-0.456,0
13162,9.135,-0.88,0
13163,9.123,-1.265,0
13164,9.106,-1.661,0
13165,9.099,-0.68,0
13166,9.094,-0.559,0
13167,9.077,-1.682,0
13168,9.068,-0.856,0
13169,9.059,-0.886,0
13170,9.056,-0.29,0
13171,9.041,-1.566,0
13172,9.03,-1.119,0
13173,9.027,-0.269,0
13174,9.011,-1.63,0
13175,9.007,-0.358,0
13176,8.998,-0.882,0
13177,8.984,-1.433,0
13178,8.976,-0.747,0
13179,8.962,-1.428,0
13180,8.961,-0.078,6.091
13181,8.946,-1.518,0
13182,8.941,-0.536,0
13183,8.925,-1.586,0
13184,8.917,-0.797,0
13185,8.909,-0.78,0
13186,8.902,-0.684,0
13187,8.89,-1.265,0
13188,8.883,-0.68,0
13189,8.874,-0.857,0
13190,8.864,-1.018,0
13191,8.849,-1.511,0
13192,8.837,-1.182,0
13193,8.831,-0.634,0
13194,8.83,-0.107,5.887
13195,8.808,-2.212,0
13196,8.812,0.419,9.738
13197,8.792,-1.981,0
13198,8.788,-0.39,0
13199,8.773,-1.513,0
13200,8.769,-0.379,0
13201,8.76,-0.957,0
13202,8.747,-1.309,0
13203,8.738,-0.908,0
13204,8.737,-0.005,6.628
13205,8.731,-0.66,0
13206,8.718,-1.283,0
13207,8.707,-1.081,0
13208,8.695,-1.247,0
13209,8.686,-0.895,0
13210,8.68,-0.561,0
13211,8.679,-0.101,5.939
13212,8.664,-1.545,0
13213,8.656,-0.797,0
13214,8.648,-0.747,0
13215,8.631,-1.727,0
13216,8.63,-0.098,5.965
13217,8.619,-1.073,0
13218,8.614,-0.575,0
13219,8.599,-1.501,0
13220,8.596,-0.253,0
13221,8.587,-0.875,0
13222,8.577,-1.05,0
13223,8.566,-1.106,0
13224,8.558,-0.759,0
13225,8.554,-0.462,0
13226,8.543,-1.045,0
13227,8.535,-0.843,0
13228,8.526,-0.841,0
13229,8.519,-0.752,0
13230,8.506,-1.257,0
13231,8.497,-0.962,0
13232,8.491,-0.546,0
13233,8.485,-0.574,0
13234,8.472,-1.356,0
13235,8.473,0.159,7.78
13236,8.463,-1.065,0
13237,8.45,-1.311,0
13238,8.447,-0.305,0
13239,8.438,-0.847,0
13240,8.429,-0.944,0
13241,8.425,-0.331,0
13242,8.407,-1.785,0
13243,8.411,0.313,8.851
13244,8.393,-1.796,0
13245,8.392,-0.077,6.122
13246,8.376,-1.59,0
13247,8.38,0.437,9.709
13248,8.36,-2.072,0
13249,8.362,0.224,8.22
13250,8.351,-1.079,0
13251,8.342,-0.954,0
13252,8.339,-0.26,0
13253,8.327,-1.218,0
13254,8.316,-1.047,0
13255,8.306,-1.055,0
13256,8.297,-0.828,0
13257,8.292,-0.526,0
13258,8.295,0.246,8.355
13259,8.284,-1.018,0
13260,8.274,-1.09,0
13261,8.269,-0.434,0
13262,8.252,-1.755,0
13263,8.249,-0.25,0
13264,8.239,-1.019,0
13265,8.236,-0.271,0
13266,8.231,-0.572,0
13267,8.223,-0.788,0
13268,8.209,-1.386,0
13269,8.207,-0.137,5.725
13270,8.196,-1.186,0
13271,8.185,-1.071,0
13272,8.19,0.509,10.131
13273,8.178,-1.179,0
13274,8.169,-0.873,0
13275,8.164,-0.571,0
13276,8.158,-0.533,0
13277,8.143,-1.573,0
13278,8.136,-0.625,0
13279,8.126,-1.009,0
13280,8.13,0.33,8.891
13281,8.119,-1.048,0
13282,8.111,-0.847,0
13283,8.099,-1.125,0
13284,8.099,-0.006,6.623
13285,8.092,-0.756,0
13286,8.079,-1.324,0
13287,8.079,0.001,6.671
13288,8.063,-1.557,0
13289,8.063,0.034,6.891
13290,8.053,-1.071,0
13291,8.049,-0.353,0
13292,8.04,-0.93,0
13293,8.03,-0.996,0
13294,8.028,-0.157,5.613
13295,8.023,-0.564,0
13296,8.011,-1.21,0
13297,8.006,-0.496,0
13298,7.994,-1.173,0
13299,7.992,-0.185,5.436
13300,7.991,-0.053,6.315
13301,7.977,-1.488,0
13302,7.967,-0.951,0
13303,7.969,0.189,7.914
13304,7.956,-1.34,0
13305,7.953,-0.211,0
13306,7.941,-1.201,0
13307,7.94,-0.125,5.841
13308,7.935,-0.508,0
13309,7.921,-1.423,0
13310,7.916,-0.441,0
13311,7.911,-0.589,0
13312,7.907,-0.345,0
13313,7.904,-0.277,0
13314,7.899,-0.547,0
13315,7.89,-0.893,0
13316,7.881,-0.93,0
13317,7.875,-0.567,0
13318,7.867,-0.816,0
13319,7.862,-0.495,0
13320,7.853,-0.855,0
13321,7.844,-0.965,0
13322,7.84,-0.394,0
13323,7.842,0.202,7.983
13324,7.832,-0.933,0
13325,7.823,-0.954,0
13326,7.823,0.02,6.798
13327,7.813,-1.028,0
13328,7.802,-1.051,0
13329,7.798,-0.39,0
13330,7.791,-0.752,0
13331,7.793,0.23,8.16
13332,7.775,-1.801,0
13333,7.777,0.158,7.692
13334,7.761,-1.585,0
13335,7.762,0.154,7.659
13336,7.75,-1.242,0
13337,7.746,-0.36,0
13338,7.75,0.341,8.864
13339,7.733,-1.682,0
13340,7.739,0.557,10.255
13341,7.724,-1.428,0
13342,7.716,-0.846,0
13343,7.712,-0.397,0
13344,7.71,-0.151,5.7
13345,7.701,-0.885,0
13346,7.696,-0.556,0
13347,7.694,-0.187,5.475
13348,7.686,-0.782,0
13349,7.676,-1.052,0
13350,7.678,0.201,7.951
13351,7.67,-0.794,0
13352,7.667,-0.302,0
13353,7.655,-1.216,0
13354,7.644,-1.029,0
13355,7.646,0.12,7.432
13356,7.632,-1.32,0
13357,7.637,0.442,9.481
13358,7.628,-0.86,0
13359,7.621,-0.67,0
13360,7.621,-0.058,6.305
13361,7.61,-1.131,0
13362,7.609,-0.096,6.063
13363,7.606,-0.274,0
13364,7.598,-0.745,0
13365,7.591,-0.698,0
13366,7.585,-0.647,0
13367,7.572,-1.279,0
13368,7.578,0.605,10.487
13369,7.563,-1.482,0
13370,7.568,0.501,9.824
13371,7.559,-0.934,0
13372,7.556,-0.342,0
13373,7.54,-1.541,0
13374,7.543,0.253,8.262
13375,7.535,-0.814,0
13376,7.529,-0.592,0
13377,7.521,-0.745,0
13378,7.521,-0.049,6.371
13379,7.513,-0.784,0
13380,7.515,0.235,8.142
13381,7.506,-0.884,0
13382,7.5,-0.689,0
13383,7.494,-0.536,0
13384,7.483,-1.078,0
13385,7.485,0.166,7.71
13386,7.472,-1.274,0
13387,7.474,0.125,7.456
13388,7.468,-0.566,0
13389,7.461,-0.642,0
13390,7.456,-0.51,0
13391,7.45,-0.68,0
13392,7.451,0.114,7.383
13393,7.447,-0.369,0
13394,7.437,-1.046,0
13395,7.427,-0.947,0
13396,7.426,-0.109,6.005
13397,7.423,-0.269,0
13398,7.416,-0.697,0
13399,7.408,-0.793,0
13400,7.41,0.131,7.484
13401,7.406,-0.378,0
13402,7.394,-1.15,0
13403,7.398,0.395,9.111
13404,7.383,-1.527,0
13405,7.388,0.493,9.709
13406,7.379,-0.94,0
13407,7.379,0.043,6.948
13408,7.37,-0.911,0
13409,7.363,-0.709,0
13410,7.362,-0.097,6.088
13411,7.351,-1.098,0
13412,7.351,0.042,6.939
13413,7.352,0.07,7.113
13414,7.34,-1.253,0
13415,7.338,-0.126,5.915
13416,7.331,-0.771,0
13417,7.334,0.324,8.659
13418,7.327,-0.71,0
13419,7.321,-0.526,0
13420,7.318,-0.361,0
13421,7.305,-1.282,0
13422,7.3,-0.514,0
13423,7.305,0.474,9.561
13424,7.3,-0.414,0
13425,7.295,-0.572,0
13426,7.287,-0.748,0
13427,7.282,-0.489,0
13428,7.274,-0.819,0
13429,7.274,-0.036,6.468
13430,7.27,-0.332,0
13431,7.266,-0.417,0
13432,7.266,-0.009,6.631
13433,7.253,-1.364,0
13434,7.251,-0.138,5.856
13435,7.25,-0.159,5.726
13436,7.242,-0.792,0
13437,7.233,-0.851,0
13438,7.228,-0.509,0
13439,7.232,0.34,8.734
13440,7.226,-0.544,0
13441,7.223,-0.294,0
13442,7.222,-0.109,6.036
13443,7.22,-0.154,5.762
13444,7.213,-0.792,0
13445,7.199,-1.32,0
13446,7.197,-0.25,0
13447,7.192,-0.496,0
13448,7.193,0.068,7.096
13449,7.183,-0.996,0
13450,7.184,0.129,7.461
13451,7.183,-0.074,6.249
13452,7.182,-0.089,6.158
13453,7.17,-1.201,0
13454,7.169,-0.082,6.204
13455,7.164,-0.562,0
13456,7.163,-0.045,6.424
13457,7.154,-0.959,0
13458,7.153,-0.031,6.509
13459,7.142,-1.156,0
13460,7.144,0.246,8.156
13461,7.142,-0.287,0
13462,7.14,-0.12,5.98
13463,7.126,-1.459,0
13464,7.132,0.596,10.228
13465,7.122,-0.928,0
13466,7.12,-0.197,0
13467,7.113,-0.753,0
13468,7.116,0.347,8.747
13469,7.113,-0.349,0
13470,7.106,-0.64,0
13471,7.102,-0.423,0
13472,7.102,-0.064,6.315
13473,7.096,-0.564,0
13474,7.088,-0.824,0
13475,7.092,0.384,8.959
13476,7.079,-1.271,0
13477,7.075,-0.43,0
13478,7.081,0.598,10.215
13479,7.064,-1.695,0
13480,7.065,0.177,7.736
13481,7.056,-0.905,0
13482,7.053,-0.317,0
13483,7.059,0.546,9.901
13484,7.051,-0.718,0
13485,7.048,-0.381,0
13486,7.04,-0.767,0
13487,7.045,0.459,9.386
13488,7.04,-0.463,0
13489,7.033,-0.698,0
13490,7.032,-0.048,6.421
13491,7.033,0.068,7.095
13492,7.022,-1.141,0
13493,7.023,0.118,7.39
13494,7.012,-1.085,0
13495,7.01,-0.189,0
13496,7.01,0.003,6.717
13497,7.01,-0.004,6.679
13498,7.001,-0.926,0
13499,7.002,0.114,7.365
13500,6.992,-0.995,0
13501,6.997,0.452,9.331
13502,6.985,-1.138,0
13503,6.989,0.37,8.853
13504,6.984,-0.482,0
13505,6.975,-0.896,0
13506,6.969,-0.595,0
13507,6.968,-0.092,6.172
13508,6.972,0.389,8.958
13509,6.96,-1.231,0
13510,6.965,0.559,9.944
13511,6.965,-0.021,6.581
13512,6.954,-1.1,0
13513,6.951,-0.364,0
13514,6.952,0.106,7.315
13515,6.952,0.08,7.168
13516,6.941,-1.161,0
13517,6.943,0.194,7.828
13518,6.931,-1.139,0
13519,6.937,0.578,10.037
13520,6.934,-0.335,0
13521,6.923,-1.072,0
13522,6.924,0.135,7.485
13523,6.923,-0.12,6.016
13524,6.915,-0.777,0
13525,6.913,-0.265,0
13526,6.909,-0.387,0
13527,6.901,-0.841,0
13528,6.904,0.37,8.83
13529,6.898,-0.611,0
13530,6.898,0.026,6.859
13531,6.897,-0.156,5.813
13532,6.9,0.269,8.254
13533,6.889,-1.031,0
13534,6.889,-0.068,6.317
13535,6.883,-0.516,0
13536,6.874,-0.905,0
13537,6.87,-0.435,0
13538,6.876,0.555,9.882
13539,6.87,-0.579,0
13540,6.861,-0.888,0
13541,6.862,0.156,7.602
13542,6.859,-0.335,0
13543,6.863,0.422,9.12
13544,6.853,-1.031,0
13545,6.858,0.476,9.424
13546,6.856,-0.202,0
13547,6.849,-0.671,0
13548,6.842,-0.65,0
13549,6.843,0.09,7.225
13550,6.836,-0.76,0
13551,6.839,0.36,8.757
13552,6.835,-0.457,0
13553,6.826,-0.836,0
13554,6.822,-0.405,0
13555,6.827,0.431,9.158
13556,6.829,0.23,8.019
13557,6.817,-1.177,0
13558,6.819,0.213,7.923
13559,6.816,-0.357,0
13560,6.806,-1.004,0
13561,6.813,0.707,10.717
13562,6.808,-0.497,0
13563,6.799,-0.93,0
13564,6.801,0.201,7.851
13565,6.794,-0.659,0
13566,6.794,-0.025,6.573
13567,6.793,-0.102,6.141
13568,6.789,-0.417,0
13569,6.787,-0.148,5.883
13570,6.787,0.041,6.949
13571,6.777,-1.002,0
13572,6.782,0.408,9.016
13573,6.78,-0.176,5.727
13574,6.766,-1.359,0
13575,6.767,0.125,7.422
13576,6.765,-0.257,0
13577,6.769,0.369,8.792
13578,6.755,-1.349,0
13579,6.757,0.222,7.966
13580,6.763,0.569,9.919
13581,6.75,-1.292,0
13582,6.753,0.329,8.564
13583,6.753,-0.076,6.292
13584,6.74,-1.213,0
13585,6.741,0.08,7.167
13586,6.746,0.512,9.594
13587,6.739,-0.697,0
13588,6.736,-0.324,0
13589,6.738,0.152,7.571
13590,6.728,-1.012,0
13591,6.734,0.633,10.263
13592,6.727,-0.646,0
13593,6.722,-0.565,0
13594,6.729,0.736,10.84
13595,6.723,-0.651,0
13596,6.718,-0.504,0
13597,6.71,-0.751,0
