Time (s),Predicted Fuel
8704.0,7.74017444235624e-07
8705.0,3.1619666492457466e-05
8706.0,3.603932318697161e-06
8707.0,1.4713411557043047e-07
8708.0,1.9657973655300253e-05
8709.0,1.1046944752400496e-05
8710.0,2.6363626916348568e-05
8711.0,3.218456690574442e-05
8712.0,1.2512670701202128e-05
8713.0,-1.2445842652341174e-05
8714.0,4.124291352952774e-05
8715.0,1.6664694192379328e-06
8716.0,9.944908076970975e-06
8717.0,1.989525977883853e-05
8718.0,3.7847586436037106e-05
8719.0,4.883815764637236e-06
8720.0,5.2397665555485675e-06
8721.0,1.8197075486684048e-05
8722.0,4.128038549133382e-05
8723.0,-1.8470037881073822e-06
8724.0,-1.4612186077696914e-06
8725.0,1.6555736302649676e-05
8726.0,1.8016333076676657e-05
8727.0,1.6765193126427068e-05
8728.0,2.7376869050098374e-05
8729.0,2.0107047592737476e-05
8730.0,2.2612438619345027e-05
8731.0,2.136305554823939e-05
8732.0,1.5611559156542604e-05
8733.0,6.582145259873632e-06
8734.0,-6.273078429202331e-07
8735.0,2.0252782005201983e-05
8736.0,4.354683781492679e-05
8737.0,-9.79704035908596e-06
8738.0,3.149430232357863e-05
8739.0,9.292260475739148e-06
8740.0,1.4272098876951661e-06
8741.0,3.101435295089122e-05
8742.0,5.030812423475089e-06
8743.0,9.794645945262597e-06
8744.0,3.858937252731306e-05
8745.0,9.441203421109857e-06
8746.0,3.161813382063193e-05
8747.0,-3.0087242008505085e-06
8748.0,1.0570384398207262e-05
8749.0,2.4545819518311895e-05
8750.0,3.483963163760357e-05
8751.0,3.246085530527479e-06
8752.0,4.584572693981796e-06
8753.0,1.0361891137876315e-05
8754.0,4.724502555479174e-05
8755.0,-1.817224048478751e-06
8756.0,3.124911427915161e-06
8757.0,1.1790083907891437e-05
8758.0,4.324263759846384e-05
8759.0,2.38988316149668e-05
8760.0,9.265070438852703e-06
8761.0,4.228550427559991e-06
8762.0,1.3253535965177474e-05
8763.0,1.9213145972358296e-05
8764.0,1.885661980833981e-05
8765.0,1.4416235817076025e-05
8766.0,2.2612438619345027e-05
8767.0,1.0931380679558103e-05
8768.0,6.6097541669330176e-06
8769.0,2.031454151757272e-05
8770.0,1.2925047889680928e-05
8771.0,3.418042280458584e-05
8772.0,-9.886134712420276e-06
8773.0,4.966097262925896e-05
8774.0,-1.1374812665489773e-05
8775.0,4.035407298748972e-05
8776.0,5.540097330491203e-06
8777.0,4.4063429025821976e-06
8778.0,2.8990478196380543e-05
8779.0,1.4268120498225462e-05
8780.0,1.665262834843346e-05
8781.0,-4.110799206601869e-06
8782.0,1.5424732108122518e-05
8783.0,2.534912695480054e-05
8784.0,2.4667533434250716e-05
8785.0,2.7443310490903043e-05
8786.0,1.7519669802354114e-05
8787.0,-6.1351630856379166e-06
8788.0,9.020965067351589e-06
8789.0,3.6681323442208356e-05
8790.0,2.7267187048213684e-05
8791.0,2.9482374115063744e-06
8792.0,1.9573874680084594e-05
8793.0,1.835208702496056e-05
8794.0,8.756700258683325e-06
8795.0,-5.986484747243333e-06
8796.0,5.29123056151512e-05
8797.0,4.318812435765706e-06
8798.0,-3.842849770850672e-06
8799.0,4.8438066539152293e-05
8800.0,5.898070691565286e-06
8801.0,6.5810581519858895e-06
8802.0,5.298837482472336e-06
8803.0,3.832284462969282e-05
8804.0,2.055948522186787e-05
8805.0,3.266827266717141e-07
8806.0,2.9500088981321628e-05
8807.0,6.9991734845819944e-06
8808.0,1.1735753100276725e-07
8809.0,1.289208746856042e-05
8810.0,4.378139385330619e-05
8811.0,1.2899224514222158e-05
8812.0,2.0439180967337776e-05
8813.0,2.2289281159000547e-05
8814.0,-1.158319274458123e-05
8815.0,1.637980507220946e-05
8816.0,3.188181375399062e-05
8817.0,-8.278611891933367e-06
8818.0,3.6888270850015054e-05
8819.0,2.344930715564506e-05
8820.0,-1.3457814789672323e-05
8821.0,4.336191326188568e-05
8822.0,2.503151937264112e-05
8823.0,-1.1850922998217241e-05
8824.0,3.81457454719904e-05
8825.0,1.0246882296337195e-05
8826.0,2.142586839162149e-06
8827.0,1.9657973655300253e-05
8828.0,3.883515518582056e-05
8829.0,1.182812498467012e-05
8830.0,8.161525327656435e-06
8831.0,2.201872219797032e-05
8832.0,1.1230019152025705e-05
8833.0,4.5254723555063376e-06
8834.0,3.6303035709917128e-06
8835.0,4.351100837071764e-05
8836.0,-4.378526485297641e-06
8837.0,2.988321788931565e-05
8838.0,1.9930407495416968e-05
8839.0,-3.3961142034249945e-06
8840.0,3.3253039984247055e-05
8841.0,2.9168579029995767e-06
8842.0,4.701821687518591e-06
8843.0,5.449333003265138e-05
8844.0,1.2334667462716788e-05
8845.0,9.23462869698089e-06
8846.0,1.6772761610552383e-05
8847.0,2.094693027027814e-05
8848.0,1.8921369869127202e-05
8849.0,4.64647035338923e-06
8850.0,8.785228234663907e-06
8851.0,1.9780346249169775e-05
8852.0,3.158985328307188e-05
8853.0,6.135860416439173e-06
8854.0,2.4285083129993732e-05
8855.0,1.0783845270263768e-05
8856.0,-4.438182633085785e-06
8857.0,4.2769484338700985e-05
8858.0,-1.9320764888084793e-05
8859.0,3.238387659518736e-05
8860.0,9.49880431884716e-06
8861.0,2.702060208918122e-05
8862.0,-2.175763138133792e-06
8863.0,2.209887756210865e-05
8864.0,4.2053790802842635e-05
8865.0,9.651719206198575e-06
8866.0,-5.867258167677092e-06
8867.0,1.53353697348102e-05
8868.0,1.974629318479023e-05
8869.0,4.2113431413044016e-05
8870.0,1.2095532080445008e-05
8871.0,-1.3517341715169273e-05
8872.0,2.039957164594325e-05
8873.0,2.5618613293273914e-05
8874.0,8.366371134140556e-06
8875.0,2.099874397633536e-05
8876.0,2.240149204061047e-05
8877.0,2.422298935984847e-05
8878.0,-5.5398306670254875e-06
8879.0,3.9932888155517444e-05
8880.0,1.8800104308459788e-05
8881.0,-4.706041217445219e-06
8882.0,3.6535714638329214e-05
8883.0,2.1901807039796173e-05
8884.0,-3.2168463688691218e-06
8885.0,2.231442574682626e-05
8886.0,3.959610807962318e-06
8887.0,3.376142734043001e-05
8888.0,1.1304305163760584e-06
8889.0,2.2611261687436315e-05
8890.0,2.2136777314747833e-05
8891.0,7.5347781558791794e-06
8892.0,2.9291425186627403e-05
8893.0,-1.5154295274037467e-05
8894.0,4.536191179455884e-05
8895.0,1.5193502308097369e-05
8896.0,-8.576342471882678e-06
8897.0,3.578695861899085e-05
8898.0,-7.86186344434685e-06
8899.0,2.5616022098588347e-05
8900.0,4.2145199943607905e-05
8901.0,-3.0085597700250678e-06
8902.0,3.005393800867269e-06
8903.0,2.4066563300155574e-05
8904.0,4.1966271191583476e-05
8905.0,-2.015400345479619e-05
8906.0,2.4811487471467594e-05
8907.0,4.3904711135009134e-05
8908.0,-1.9380282540493827e-05
8909.0,2.988028978847705e-05
8910.0,1.605394538439314e-05
8911.0,2.9887610516831453e-05
8912.0,-7.891660211846328e-06
8913.0,4.405180249371511e-05
8914.0,1.447924347632363e-05
8915.0,1.0116351357945055e-06
8916.0,2.341708513125853e-05
8917.0,-7.385573855666325e-06
8918.0,3.477005644111038e-05
8919.0,2.1509802747138405e-05
8920.0,2.410624602813659e-05
8921.0,-5.748114600720629e-06
8922.0,7.144152932377964e-06
8923.0,4.649515403067942e-05
8924.0,-7.5642307274447504e-06
8925.0,7.084593433392979e-06
8926.0,3.608165996938078e-05
8927.0,2.063959875146671e-07
8928.0,1.768864955305006e-05
8929.0,4.664851918407018e-05
8930.0,-6.7901442776939775e-06
8931.0,2.717232904806072e-05
8932.0,2.2108132169161062e-05
8933.0,1.4984925833301821e-05
8934.0,1.9008710111036296e-05
8935.0,6.224696167416426e-06
8936.0,2.830914192339851e-05
8937.0,-1.0213696271995426e-05
8938.0,2.1207312532004734e-05
8939.0,3.0273656454835297e-05
8940.0,-9.022794074656415e-06
8941.0,4.121500893584142e-05
8942.0,2.0260369144794125e-05
8943.0,-1.1166114923857756e-05
8944.0,1.9536685569017792e-05
8945.0,2.68417873087513e-05
8946.0,5.566864447866018e-06
8947.0,2.3026080551201098e-05
8948.0,3.093095749785998e-05
8949.0,-3.0386638350934663e-06
8950.0,2.4100066774704164e-05
8951.0,2.2612438619345027e-05
8952.0,-7.2069637065511745e-06
8953.0,4.336191326188568e-05
8954.0,-8.129811975308745e-06
8955.0,3.981362331854672e-05
8956.0,3.602654693256662e-06
8957.0,1.8170287520510303e-05
8958.0,3.352776084752261e-05
8959.0,1.6447785759817466e-05
8960.0,2.078534611586048e-07
8961.0,1.337880699802298e-06
8962.0,1.1909217874603693e-05
8963.0,4.640568630272649e-05
8964.0,5.53959488001676e-06
8965.0,3.287184253944633e-05
8966.0,1.4063761758228762e-05
8967.0,8.84733449751902e-06
8968.0,-4.348863611688371e-06
8969.0,3.6832124780246414e-05
8970.0,1.0812216860616367e-05
8971.0,8.666080610864178e-06
8972.0,-6.186296639541708e-08
8973.0,4.008010295197498e-05
8974.0,2.4642759875570367e-05
8975.0,2.026253747042247e-05
8976.0,-1.966122511264317e-06
8977.0,6.8480179656803e-06
8978.0,2.973418833075796e-05
8979.0,3.078490552617949e-05
8980.0,-1.0303125470628946e-05
8981.0,3.3940296070541493e-05
8982.0,-9.141940165493472e-06
8983.0,3.5278484086584786e-05
8984.0,-5.956668938702127e-06
8985.0,3.205601649231947e-05
8986.0,1.811069647979927e-05
8987.0,-3.188011349892879e-06
8988.0,2.9401989818130673e-05
8989.0,5.297852240353423e-06
8990.0,4.942235370007821e-05
8991.0,7.923802842498601e-06
8992.0,4.3770169511259326e-06
8993.0,1.9064164428340822e-05
8994.0,7.324550082040564e-06
8995.0,1.4383035936073847e-05
8996.0,2.934671423219208e-05
8997.0,1.9394024147391302e-05
8998.0,1.1734999082212736e-05
8999.0,1.8379866623809137e-05
9000.0,1.566844747064218e-05
9001.0,1.6770869108606003e-05
9002.0,2.4611697362176e-05
9003.0,-1.601703729349913e-05
9004.0,4.670391288632128e-05
9005.0,5.092311669859577e-06
9006.0,3.4273136388506624e-05
9007.0,-1.619631320507778e-05
9008.0,2.564711674957494e-05
9009.0,2.8006878439341276e-05
9010.0,2.6551758988143666e-05
9011.0,-1.9648110811314588e-05
9012.0,3.143010965849662e-05
9013.0,2.8127496047181013e-05
9014.0,2.619833201099428e-06
9015.0,7.651583699522583e-06
9016.0,2.1892617334755733e-05
9017.0,5.08940462030073e-06
9018.0,2.2784144457684625e-05
9019.0,2.248854467491616e-05
9020.0,5.38768340834097e-06
9021.0,3.056727028159983e-05
9022.0,2.677840759486555e-06
9023.0,3.459285500974494e-05
9024.0,1.1079614654191441e-05
9025.0,2.02274322020527e-06
9026.0,2.078907169940233e-05
9027.0,1.709478626081395e-05
9028.0,4.023479741567023e-05
9029.0,-2.5618926293390065e-06
9030.0,2.204506160696351e-05
9031.0,2.6966392352515697e-05
9032.0,-9.558785646720412e-06
9033.0,1.2178035177188002e-05
9034.0,3.888751390509288e-05
9035.0,2.625366796419417e-05
9036.0,-2.5023366104729665e-06
9037.0,2.5683406409932422e-05
9038.0,-2.085843621116637e-06
9039.0,1.1492988065832399e-05
9040.0,3.119318750136077e-05
9041.0,4.018290516347113e-06
9042.0,1.7004457552212517e-05
9043.0,3.9070053440423206e-05
9044.0,2.3734202598507263e-07
9045.0,9.826442543119506e-06
9046.0,4.1964330064058774e-05
9047.0,1.4420502274008158e-05
9048.0,-6.522207593012145e-06
9049.0,1.2923459715772597e-05
9050.0,4.390269349560658e-05
9051.0,7.834430011691375e-06
9052.0,1.3851842738250698e-05
9053.0,1.2718883152343783e-05
9054.0,1.6502709528460314e-05
9055.0,2.768314904989446e-05
9056.0,1.786298164022565e-06
9057.0,4.6734486436509876e-06
9058.0,1.1254713728142793e-05
9059.0,1.3010427522445667e-05
9060.0,4.62267514822863e-05
9061.0,-4.259429512989422e-06
9062.0,2.973418833075796e-05
9063.0,2.189836042417969e-05
9064.0,2.282579035206893e-05
9065.0,-9.737500487019162e-06
9066.0,4.3188967883994476e-05
9067.0,1.0158877483567598e-05
9068.0,-1.3725685213032285e-05
9069.0,2.2962911782402524e-05
9070.0,2.8182918814606215e-05
9071.0,3.134982637740057e-05
9072.0,-1.4053352337218885e-05
9073.0,4.109764691513906e-05
9074.0,1.379308238665688e-05
9075.0,1.8263694683095114e-05
9076.0,1.8562716125133927e-05
9077.0,1.0247570792953867e-05
9078.0,3.155506382421795e-06
9079.0,1.0898018994481738e-05
9080.0,2.1684044989828938e-05
9081.0,2.9081330054361762e-05
9082.0,-7.742814594770213e-06
9083.0,3.530829432887653e-05
9084.0,8.129920963845778e-06
9085.0,7.651583699522583e-06
9086.0,1.688529807019864e-05
9087.0,1.962712033319527e-05
9088.0,1.804911218114506e-05
9089.0,2.5800020795191853e-05
9090.0,1.1645627807622493e-05
9091.0,3.185663092615836e-05
9092.0,1.5182557242106434e-06
9093.0,-3.0986964256209668e-06
9094.0,2.3529013900418832e-05
9095.0,1.7183197481306117e-05
9096.0,1.673729397193701e-05
9097.0,1.977715130945992e-05
9098.0,3.456799237658736e-05
9099.0,-8.933633059836243e-06
9100.0,2.7676263533105376e-05
9101.0,2.7114073821676604e-05
9102.0,4.1572384124923106e-07
9103.0,5.47652254686458e-06
9104.0,1.8939820146858216e-05
9105.0,2.0103813999008074e-05
9106.0,1.3519198286443767e-05
9107.0,3.659361506463197e-05
9108.0,1.6891953674946513e-05
9109.0,1.4806146915657454e-05
9110.0,1.0305774831247188e-05
9111.0,1.6383528104769786e-05
9112.0,1.9721813065057955e-05
9113.0,1.8620280925960108e-05
9114.0,9.739759435888065e-06
9115.0,1.4237480770406912e-05
9116.0,2.953134839990837e-05
9117.0,1.957704585299039e-05
9118.0,5.867765862742466e-06
9119.0,-6.313866733356409e-06
9120.0,5.0257526542225026e-05
9121.0,1.5106753724511397e-05
9122.0,-1.158319274458123e-05
9123.0,3.993661013362498e-05
9124.0,-8.665707345272942e-06
9125.0,4.127847143724256e-05
9126.0,-5.480088959648778e-06
9127.0,2.028474546798003e-05
9128.0,2.425155148837185e-05
9129.0,2.1723662012666077e-06
9130.0,4.0682082751693824e-05
9131.0,-2.0908315793068386e-07
9132.0,-7.307350506830782e-05
9133.0,-7.295576081511827e-05
9134.0,-7.283788861193322e-05
9135.0,-7.271988868726206e-05
9136.0,-7.260176126961412e-05
9137.0,-7.248350658749875e-05
9138.0,-7.236512486942525e-05
9139.0,-7.224661634390301e-05
9140.0,-7.212798123944134e-05
9141.0,-7.200921978454958e-05
9142.0,-7.189033220773706e-05
9143.0,-7.177131873751316e-05
9144.0,-7.165217960238716e-05
9145.0,-7.153291503086842e-05
9146.0,-7.141352525146632e-05
9147.0,-7.129401049269012e-05
9148.0,-7.11743709830492e-05
9149.0,-7.105460695105291e-05
9150.0,-7.093471862521058e-05
9151.0,-7.081470623403155e-05
9152.0,-7.069457000602514e-05
9153.0,-7.05743101697007e-05
9154.0,-7.045392695356756e-05
9155.0,-7.033342058613508e-05
9156.0,-7.02127912959126e-05
9157.0,-7.009203931140941e-05
9158.0,-6.997116486113491e-05
9159.0,-6.98501681735984e-05
9160.0,-6.972904947730922e-05
9161.0,-6.960780900077673e-05
9162.0,-6.948644697251024e-05
9163.0,-6.936496362101913e-05
9164.0,-6.92433591748127e-05
9165.0,-6.912163386240028e-05
9166.0,-6.899978791229125e-05
9167.0,-6.887782155299492e-05
9168.0,-6.875573501302062e-05
9169.0,-6.86335285208777e-05
9170.0,-6.851120230507552e-05
9171.0,-6.838875659412338e-05
9172.0,-6.826619161653067e-05
9173.0,-6.814350760080668e-05
9174.0,-6.802070477546076e-05
9175.0,-6.789778336900223e-05
9176.0,-6.777474360994049e-05
9177.0,-6.765158572678482e-05
9178.0,-6.752830994804456e-05
9179.0,-6.740491650222908e-05
9180.0,-6.72814056178477e-05
9181.0,-6.715777752340976e-05
9182.0,-6.70340324474246e-05
9183.0,-6.691017061840158e-05
9184.0,-6.678619226484998e-05
9185.0,-6.666209761527919e-05
9186.0,-6.653788689819852e-05
9187.0,-6.641356034211734e-05
9188.0,-6.628911817554497e-05
9189.0,-6.616456062699074e-05
9190.0,-6.603988792496399e-05
9191.0,-6.591510029797406e-05
9192.0,-6.579019797453029e-05
9193.0,-6.566518118314207e-05
9194.0,-6.554005015231862e-05
9195.0,-6.54148051105694e-05
9196.0,-6.528944628640364e-05
9197.0,-6.516397390833077e-05
9198.0,-6.503838820486009e-05
9199.0,-6.491268940450094e-05
9200.0,-6.478687773576265e-05
9201.0,-6.466095342715456e-05
9202.0,-6.453491670718602e-05
9203.0,-6.440876780436636e-05
9204.0,-6.428250694720491e-05
9205.0,-6.415613436421103e-05
9206.0,-6.402965028389404e-05
9207.0,-6.39030549347633e-05
9208.0,-6.377634854532816e-05
9209.0,-6.364953134409788e-05
9210.0,-6.352260355958189e-05
9211.0,-6.339556542028945e-05
9212.0,-6.326841715472997e-05
9213.0,-6.314115899141271e-05
9214.0,-6.30137911588471e-05
9215.0,-6.288631388554242e-05
9216.0,-6.275872740000801e-05
9217.0,-6.263103193075321e-05
9218.0,-6.250322770628739e-05
9219.0,-6.237531495511983e-05
9220.0,-6.224729390575993e-05
9221.0,-6.2119164786717e-05
9222.0,-6.199092782650037e-05
9223.0,-6.186258325361938e-05
9224.0,-6.17341312965834e-05
9225.0,-6.160557218390174e-05
9226.0,-6.147690614408372e-05
9227.0,-6.13481334056387e-05
9228.0,-6.121925419707602e-05
9229.0,-6.109026874690505e-05
9230.0,-6.096117728363504e-05
9231.0,-6.083198003577541e-05
9232.0,-6.070267723183548e-05
9233.0,-6.0573269100324575e-05
9234.0,-6.0443755869752034e-05
9235.0,-6.03141377686272e-05
9236.0,-6.018441502545942e-05
9237.0,-6.0054587868758025e-05
9238.0,-5.992465652703233e-05
9239.0,-5.97946212287917e-05
9240.0,-5.9664482202545454e-05
9241.0,-5.953423967680297e-05
9242.0,-5.940389388007354e-05
9243.0,-5.927344504086654e-05
9244.0,-5.914289338769127e-05
9245.0,-5.90122391490571e-05
9246.0,-5.888148255347335e-05
9247.0,-5.875062382944939e-05
9248.0,-5.861966320549448e-05
9249.0,-5.848860091011808e-05
9250.0,-5.83574371718294e-05
9251.0,-5.8226172219137884e-05
9252.0,-5.8094806280552784e-05
9253.0,-5.79633395845835e-05
9254.0,-5.7831772359739325e-05
9255.0,-5.7700104834529634e-05
9256.0,-5.756833723746377e-05
9257.0,-5.7436469797051044e-05
9258.0,-5.73045027418008e-05
9259.0,-5.7172436300222365e-05
9260.0,-5.704027070082511e-05
9261.0,-5.690800617211834e-05
9262.0,-5.677564294261142e-05
9263.0,-5.664318124081368e-05
9264.0,-5.651062129523445e-05
9265.0,-5.6377963334383054e-05
9266.0,-5.6245207586768895e-05
9267.0,-5.611235428090121e-05
9268.0,-5.597940364528942e-05
9269.0,-5.584635590844286e-05
9270.0,-5.571321129887081e-05
9271.0,-5.5579970045082655e-05
9272.0,-5.5446632375587724e-05
9273.0,-5.531319851889534e-05
9274.0,-5.5179668703514865e-05
9275.0,-5.5046043157955604e-05
9276.0,-5.4912322110726965e-05
9277.0,-5.4778505790338184e-05
9278.0,-5.464459442529868e-05
9279.0,-5.451058824411776e-05
9280.0,-5.437648747530475e-05
9281.0,-5.424229234736902e-05
9282.0,-5.41080030888199e-05
9283.0,-5.3973619928166716e-05
9284.0,-5.383914309391879e-05
9285.0,-5.370457281458551e-05
9286.0,-5.356990931867617e-05
9287.0,-5.3435152834700136e-05
9288.0,-5.330030359116673e-05
9289.0,-5.31653618165853e-05
9290.0,-5.303032773946516e-05
9291.0,-5.2895201588315696e-05
9292.0,-5.275998359164619e-05
9293.0,-5.262467397796601e-05
9294.0,-5.248927297578449e-05
9295.0,-5.235378081361101e-05
9296.0,-5.221819771995483e-05
9297.0,-5.208252392332534e-05
9298.0,-5.194675965223185e-05
9299.0,-5.1810905135183723e-05
9300.0,-5.167496060069027e-05
9301.0,-5.153892627726089e-05
9302.0,-5.1402802393404846e-05
9303.0,-5.12665891776315e-05
9304.0,-5.113028685845022e-05
9305.0,-5.09938956643703e-05
9306.0,-5.085741582390111e-05
9307.0,-5.072084756555198e-05
9308.0,-5.0584191117832256e-05
9309.0,-5.0447446709251254e-05
9310.0,-5.031061456831834e-05
9311.0,-5.0173694923542825e-05
9312.0,-5.0036688003434084e-05
9313.0,-4.98995940365014e-05
9314.0,-4.9762413251254155e-05
9315.0,-4.962514587620166e-05
9316.0,-4.94877921398533e-05
9317.0,-4.935035227071835e-05
9318.0,-4.921282649730622e-05
9319.0,-4.907521504812616e-05
9320.0,-4.893751815168758e-05
9321.0,-4.8799736036499786e-05
9322.0,-4.866186893107213e-05
9323.0,-4.852391706391395e-05
9324.0,-4.838588066353456e-05
9325.0,-4.824775995844333e-05
9326.0,-4.810955517714959e-05
9327.0,-4.7971266548162664e-05
9328.0,-4.7832894299991915e-05
9329.0,-4.769443866114665e-05
9330.0,-4.7555899860136215e-05
9331.0,-4.741727812546997e-05
9332.0,-4.727857368565724e-05
9333.0,-4.7139786769207364e-05
9334.0,-4.700091760462968e-05
9335.0,-4.6861966420433524e-05
9336.0,-4.672293344512823e-05
9337.0,-4.658381890722315e-05
9338.0,-4.644462303522762e-05
9339.0,-4.630534605765097e-05
9340.0,-4.616598820300254e-05
9341.0,-4.602654969979165e-05
9342.0,-4.5887030776527665e-05
9343.0,-4.574743166171991e-05
9344.0,-4.560775258387774e-05
9345.0,-4.546799377151048e-05
9346.0,-4.532815545312745e-05
9347.0,-4.518823785723806e-05
9348.0,-4.504824121235155e-05
9349.0,-4.490816574697733e-05
9350.0,-4.476801168962469e-05
9351.0,-4.462777926880301e-05
9352.0,-4.4487468713021604e-05
9353.0,-4.4347080250789806e-05
9354.0,-4.420661411061699e-05
9355.0,-4.4066070521012445e-05
9356.0,-4.392544971048553e-05
9357.0,-4.37847519075456e-05
9358.0,-4.364397734070197e-05
9359.0,-4.3503126238463984e-05
9360.0,-4.336219882934099e-05
9361.0,-4.3221195341842316e-05
9362.0,-4.308011600447731e-05
9363.0,-4.2938961045755293e-05
9364.0,-4.2797730694185636e-05
9365.0,-4.2656425178277635e-05
9366.0,-4.2515044726540656e-05
9367.0,-4.237358956748403e-05
9368.0,-4.2232059929617074e-05
9369.0,-4.209045604144918e-05
9370.0,-4.194877813148965e-05
9371.0,-4.18070264282478e-05
9372.0,-4.166520116023301e-05
9373.0,-4.152330255595461e-05
9374.0,-4.138133084392192e-05
9375.0,-4.123928625264429e-05
9376.0,-4.109716901063106e-05
9377.0,-4.095497934639156e-05
9378.0,-4.081271748843515e-05
9379.0,-4.067038366527114e-05
9380.0,-4.0527978105408875e-05
9381.0,-4.038550103735771e-05
9382.0,-4.024295268962697e-05
9383.0,-4.010033329072597e-05
9384.0,-3.9957643069164105e-05
9385.0,-3.9814882253450664e-05
9386.0,-3.967205107209501e-05
9387.0,-3.9529149753606455e-05
9388.0,-3.938617852649438e-05
9389.0,-3.92431376192681e-05
9390.0,-3.910002726043694e-05
9391.0,-3.895684767851025e-05
9392.0,-3.881359910199737e-05
9393.0,-3.867028175940763e-05
9394.0,-3.8526895879250386e-05
9395.0,-3.8383441690034965e-05
9396.0,-3.82399194202707e-05
9397.0,-3.8096329298466956e-05
9398.0,-3.795267155313302e-05
9399.0,-3.780894641277828e-05
9400.0,-3.7665154105912045e-05
9401.0,-3.7521294861043665e-05
9402.0,-3.737736890668249e-05
9403.0,-3.7233376471337836e-05
9404.0,-3.708931778351904e-05
9405.0,-3.6945193071735465e-05
9406.0,-3.680100256449642e-05
9407.0,-3.665674649031126e-05
9408.0,-3.651242507768932e-05
9409.0,-3.636803855513995e-05
9410.0,-3.6223587151172465e-05
9411.0,-3.607907109429622e-05
9412.0,-3.5934490613020545e-05
9413.0,-3.578984593585478e-05
9414.0,-3.564513729130828e-05
9415.0,-3.550036490789036e-05
9416.0,-3.535552901411035e-05
9417.0,-3.521062983847763e-05
9418.0,-3.506566760950149e-05
9419.0,-3.492064255569131e-05
9420.0,-3.477555490555641e-05
9421.0,-3.463040488760612e-05
9422.0,-3.448519273034978e-05
9423.0,-3.433991866229674e-05
9424.0,-3.4194582911956326e-05
9425.0,-3.40491857078379e-05
9426.0,-3.390372727845077e-05
9427.0,-3.375820785230429e-05
9428.0,-3.3612627657907795e-05
9429.0,-3.3466986923770614e-05
9430.0,-3.332128587840211e-05
9431.0,-3.3175524750311604e-05
9432.0,-3.302970376800843e-05
9433.0,-3.288382316000193e-05
9434.0,-3.2737883154801455e-05
9435.0,-3.259188398091633e-05
9436.0,-3.244582586685588e-05
9437.0,-3.2299709041129484e-05
9438.0,-3.2153533732246444e-05
9439.0,-3.20073001687161e-05
9440.0,-3.186100857904782e-05
9441.0,-3.171465919175091e-05
9442.0,-3.156825223533472e-05
9443.0,-3.142178793830858e-05
9444.0,-3.127526652918186e-05
9445.0,-3.1128688236463856e-05
9446.0,-3.098205328866394e-05
9447.0,-3.0835361914291435e-05
9448.0,-3.068861434185567e-05
9449.0,-3.0541810799866006e-05
9450.0,-3.0394951516831758e-05
9451.0,-3.0248036721262284e-05
9452.0,-3.0101066641666895e-05
9453.0,-2.9954041506554956e-05
9454.0,-2.98069615444358e-05
9455.0,-2.965982698381877e-05
9456.0,-2.9512638053213178e-05
9457.0,-2.9365394981128402e-05
9458.0,-2.921809799607374e-05
9459.0,-2.9070747326558548e-05
9460.0,-2.8923343201092173e-05
9461.0,-2.8775885848183942e-05
9462.0,-2.8628375496343198e-05
9463.0,-2.8480812374079273e-05
9464.0,-2.833319670990152e-05
9465.0,-2.8185528732319258e-05
9466.0,-2.8037808669841833e-05
9467.0,-2.789003675097858e-05
9468.0,-2.774221320423885e-05
9469.0,-2.759433825813196e-05
9470.0,-2.7446412141167292e-05
9471.0,-2.729843508185412e-05
9472.0,-2.715040730870184e-05
9473.0,-2.7002329050219753e-05
9474.0,-2.685420053491721e-05
9475.0,-2.670602199130355e-05
9476.0,-2.655779364788812e-05
9477.0,-2.6409515733180246e-05
9478.0,-2.6261188475689264e-05
9479.0,-2.6112812103924517e-05
9480.0,-2.5964386846395338e-05
9481.0,-2.5815912931611082e-05
9482.0,-2.5667390588081074e-05
9483.0,-2.5518820044314648e-05
9484.0,-2.537020152882115e-05
9485.0,-2.5221535270109928e-05
9486.0,-2.5072821496690297e-05
9487.0,-2.4924060437071614e-05
9488.0,-2.4775252319763206e-05
9489.0,-2.4626397373274417e-05
9490.0,-2.4477495826114578e-05
9491.0,-2.4328547906793044e-05
9492.0,-2.4179553843819128e-05
9493.0,-2.4030513865702192e-05
9494.0,-2.3881428200951568e-05
9495.0,-2.3732297078076578e-05
9496.0,-2.3583120725586592e-05
9497.0,-2.3433899371990917e-05
9498.0,-2.3284633245798906e-05
9499.0,-2.3135322575519896e-05
9500.0,-2.2985967589663216e-05
9501.0,-2.2836568516738233e-05
9502.0,-2.2687125585254247e-05
9503.0,-2.253763902372062e-05
9504.0,-2.2388109060646676e-05
9505.0,-2.223853592454178e-05
9506.0,-2.2088919843915232e-05
9507.0,-2.19392610472764e-05
9508.0,-2.1789559763134612e-05
9509.0,-2.16398162199992e-05
9510.0,-2.1490030646379527e-05
9511.0,-2.1340203270784887e-05
9512.0,-2.1190334321724658e-05
9513.0,-2.1040424027708167e-05
9514.0,-2.0890472617244743e-05
9515.0,-2.0740480318843738e-05
9516.0,-2.0590447361014472e-05
9517.0,-2.0440373972266295e-05
9518.0,-2.029026038110855e-05
9519.0,-2.0140106816050563e-05
9520.0,-1.9989913505601697e-05
9521.0,-1.983968067827126e-05
9522.0,-1.96894085625686e-05
9523.0,-1.9539097387003064e-05
9524.0,-1.938874738008397e-05
9525.0,-1.9238358770320687e-05
9526.0,-1.9087931786222523e-05
9527.0,-1.8937466656298837e-05
